timestamp,value
2026-08-12 20:17:55.233223,2835.912194
2026-08-12 20:18:28.004104,2838.576148
2026-08-12 20:18:47.586247,2839.568174
2026-08-12 20:19:06.730161,2840.393437
2026-08-12 20:19:24.217771,2841.743355
2026-08-12 20:19:41.774828,2842.496197
2026-08-12 20:19:59.149330,2843.241216
2026-08-12 20:20:17.255332,2844.192867
2026-08-12 20:20:37.430665,2844.669314
2026-08-12 20:20:57.476553,2846.033868
2026-08-12 20:21:14.926205,2846.902768
2026-08-12 20:21:32.467555,2847.534529
2026-08-12 20:21:49.940567,2848.133048
2026-08-12 20:22:27.410753,2849.968435
2026-08-12 20:22:47.618784,2850.960204
2026-08-12 20:23:05.057126,2851.497827
2026-08-12 20:23:22.434072,2852.117187
2026-08-12 20:23:39.881684,2853.472638
2026-08-12 20:24:29.289825,2853.472638
2026-08-12 20:24:49.616276,2855.237805
2026-08-12 20:25:10.084233,2856.375078
2026-08-12 20:25:28.350253,2856.777822
2026-08-12 20:25:46.508066,2857.302138
2026-08-12 20:26:10.245114,2857.811659
2026-08-12 20:26:30.743492,2859.222164
2026-08-12 20:26:51.749349,2859.931138
2026-08-12 20:27:45.477299,2861.977578
2026-08-12 20:28:01.147661,5.939636
2026-08-12 20:28:18.749398,6.847686
2026-08-12 20:28:39.029105,8.7733
2026-08-12 20:28:58.807887,9.884235
2026-08-12 20:29:16.221396,10.62761
2026-08-12 20:29:33.776668,11.482644
2026-08-12 20:30:15.474822,12.409776
2026-08-12 20:30:37.966671,15.333918
2026-08-12 20:31:05.134435,17.724158
2026-08-12 20:31:24.853447,20.368095
2026-08-12 20:32:26.868937,25.712712
2026-08-12 20:32:57.800040,28.368006
2026-08-12 20:33:32.796296,29.810735
2026-08-12 20:33:55.806238,32.240232
2026-08-12 20:34:19.544223,34.715045
2026-08-12 20:34:41.414570,36.543958
2026-08-12 20:35:25.437321,38.969682
2026-08-12 20:36:01.891147,40.997702
2026-08-12 20:36:26.967264,44.522126
2026-08-12 20:36:48.546349,45.971708
2026-08-12 20:37:11.558424,52.145411
