timestamp,value
2026-08-06 11:27:06.079539,119.605873
2026-08-06 11:27:23.664446,119.657134
2026-08-06 11:27:41.678698,119.876138
2026-08-06 11:27:58.948694,119.913925
2026-08-06 11:28:17.210269,119.959584
2026-08-06 11:28:37.040453,119.992488
2026-08-06 11:28:54.685528,120.043472
2026-08-06 11:29:12.446938,120.231481
2026-08-06 11:29:30.375812,120.256958
2026-08-06 11:29:50.462808,120.306473
2026-08-06 11:30:09.268461,120.354145
2026-08-06 11:30:28.713209,120.728175
2026-08-06 11:30:46.665990,120.792329
2026-08-06 11:31:06.385882,120.827595
2026-08-06 11:31:28.360065,120.958256
2026-08-06 11:31:47.001939,121.031949
2026-08-06 11:32:04.640953,121.08861
2026-08-06 11:32:22.225724,121.144735
2026-08-06 11:32:41.845604,121.189955
2026-08-06 11:33:04.283356,121.643384
2026-08-06 11:33:21.908290,121.694239
2026-08-06 11:33:40.032252,121.728249
2026-08-06 11:33:58.807980,121.834808
2026-08-06 11:34:24.147081,122.038765
2026-08-06 11:34:46.280045,122.287186
2026-08-06 11:35:04.008078,122.328413
2026-08-06 11:35:21.502002,122.412425
2026-08-06 11:35:39.684413,122.449945
2026-08-06 11:35:58.417297,122.553731
2026-08-06 11:36:18.742290,122.649178
2026-08-06 11:36:37.454279,122.679355
2026-08-06 11:36:56.394888,122.774379
2026-08-06 11:37:14.380842,122.911835
2026-08-06 11:37:33.138644,122.930474
2026-08-06 11:37:58.423360,123.154706
2026-08-06 11:38:21.789645,123.414635
2026-08-06 11:38:39.800870,123.532002
2026-08-06 11:38:58.555878,123.6949
2026-08-06 11:39:44.435357,123.881038
2026-08-06 11:40:04.776677,124.258338
2026-08-06 11:40:25.856717,125.638506
2026-08-06 11:40:45.857286,125.981007
2026-08-06 11:41:03.496031,126.00619
2026-08-06 11:41:20.870732,126.067972
2026-08-06 11:41:39.771979,126.100585
2026-08-06 11:42:05.871299,126.372659
2026-08-06 11:42:29.619782,126.679411
2026-08-06 11:42:53.001229,127.414908
2026-08-06 11:43:11.078001,127.583696
2026-08-06 11:43:29.297301,127.751572
2026-08-06 11:43:47.383855,127.85012
2026-08-06 11:44:08.777851,128.430497
2026-08-06 11:44:27.665599,128.95407
2026-08-06 11:44:44.937198,129.01686
2026-08-06 11:45:02.287554,129.058571
2026-08-06 11:45:21.151337,129.93796
2026-08-06 11:45:42.332872,130.155757
2026-08-06 11:46:02.252861,130.703958
2026-08-06 11:46:20.248065,130.786846
2026-08-06 11:46:37.825270,131.045003
2026-08-06 11:46:56.148483,131.410314
2026-08-06 11:47:17.293381,131.5553
2026-08-06 11:47:47.441844,132.770302
2026-08-06 11:48:12.182618,134.324839
