timestamp,value
2026-08-15 03:00:58.399000,1533.036868
2026-08-15 03:01:15.981130,1533.144312
2026-08-15 03:01:34.008130,1533.237902
2026-08-15 03:01:51.761915,1533.330003
2026-08-15 03:02:08.977494,1533.495012
2026-08-15 03:02:26.244455,1533.605802
2026-08-15 03:02:43.655001,1533.718195
2026-08-15 03:03:01.804343,1533.813915
2026-08-15 03:03:19.181464,1533.871667
2026-08-15 03:03:36.469469,1533.985792
2026-08-15 03:03:53.758756,1534.164433
2026-08-15 03:04:11.129228,1534.223166
2026-08-15 03:04:29.368892,1534.287022
2026-08-15 03:04:46.731516,1534.37492
2026-08-15 03:05:03.982146,1534.472174
2026-08-15 03:05:21.251308,1534.577777
2026-08-15 03:05:38.883462,1534.795194
2026-08-15 03:05:57.112129,1534.866631
2026-08-15 03:06:14.423514,1534.929694
2026-08-15 03:06:31.876046,1535.041069
2026-08-15 03:06:49.137096,1535.144723
2026-08-15 03:07:06.818927,1535.256964
2026-08-15 03:07:25.132811,1535.479315
2026-08-15 03:07:42.543233,1535.550308
2026-08-15 03:07:59.974159,1535.669094
2026-08-15 03:08:17.276572,1535.781654
2026-08-15 03:08:34.937729,1535.874291
2026-08-15 03:08:53.261639,1536.066698
2026-08-15 03:09:10.611441,1536.145167
2026-08-15 03:09:27.903920,1536.243903
2026-08-15 03:09:45.127366,1536.349296
2026-08-15 03:10:03.309193,1536.46571
2026-08-15 03:10:25.197983,1536.654582
2026-08-15 03:10:42.730997,1536.717833
2026-08-15 03:10:59.953870,3.68818
2026-08-15 03:11:18.562307,41.915199
2026-08-15 03:11:42.814384,75.287512
2026-08-15 03:12:01.990782,76.13095
2026-08-15 03:12:17.732468,76.375262
2026-08-15 03:12:35.015616,76.479656
2026-08-15 03:12:52.207222,76.602566
2026-08-15 03:13:09.424364,76.883277
2026-08-15 03:13:31.554272,77.083104
2026-08-15 03:13:51.278651,77.388229
2026-08-15 03:14:08.516023,77.661898
2026-08-15 03:14:25.790105,77.753222
2026-08-15 03:14:43.017876,77.933077
2026-08-15 03:15:21.975159,78.084319
2026-08-15 03:15:38.917247,78.65644
2026-08-15 03:15:56.236773,78.752583
2026-08-15 03:16:13.402711,78.844405
2026-08-15 03:16:30.626787,79.017352
2026-08-15 03:17:52.241785,79.117287
2026-08-15 03:18:15.163794,80.036455
2026-08-15 03:18:36.524015,80.234906
2026-08-15 03:18:54.376099,80.498011
2026-08-15 03:19:11.647580,80.606117
2026-08-15 03:19:28.973050,80.778148
2026-08-15 03:19:46.820361,80.99276
2026-08-15 03:20:07.676040,81.122485
2026-08-15 03:20:27.883966,82.086763
2026-08-15 03:20:45.159508,82.256456
