timestamp,value
2026-08-14 04:20:19.871023,322.798216
2026-08-14 04:21:39.958887,322.994399
2026-08-14 04:21:59.624924,323.531013
2026-08-14 04:22:34.160551,323.640187
2026-08-14 04:24:51.478781,324.669402
2026-08-14 04:26:23.293703,325.162688
2026-08-14 04:27:49.293978,325.878473
2026-08-14 04:28:06.791773,325.990568
2026-08-14 04:28:24.037826,326.110783
2026-08-14 04:28:41.246845,326.278167
2026-08-14 04:28:58.460383,326.382087
2026-08-14 04:29:16.620008,326.573782
2026-08-14 04:29:34.263032,326.675336
2026-08-14 04:29:51.568825,326.793489
2026-08-14 04:30:08.662230,326.907569
2026-08-14 04:30:25.949612,327.110368
2026-08-14 04:30:43.943273,327.177623
2026-08-14 04:31:01.201704,327.242278
2026-08-14 04:31:18.364342,327.315375
2026-08-14 04:31:35.566938,327.398116
2026-08-14 04:31:52.863497,327.528389
2026-08-14 04:32:10.632086,327.698198
2026-08-14 04:32:28.010004,327.833739
2026-08-14 04:32:45.217740,327.916309
2026-08-14 04:33:02.331555,327.98254
2026-08-14 04:33:20.508307,328.094823
2026-08-14 04:33:37.849898,328.162627
2026-08-14 04:33:54.891489,328.316044
2026-08-14 04:34:11.956794,328.3857
2026-08-14 04:34:29.088520,328.4647
2026-08-14 04:34:47.026252,328.533606
2026-08-14 04:35:04.139572,328.584019
2026-08-14 04:35:21.254849,328.662699
2026-08-14 04:35:38.421594,328.730776
2026-08-14 04:35:55.643033,328.900156
2026-08-14 04:36:13.674671,328.96611
2026-08-14 04:36:30.889730,329.037015
2026-08-14 04:36:48.033522,329.127202
2026-08-14 04:37:05.037554,329.19375
2026-08-14 04:37:22.289894,329.290789
2026-08-14 04:37:40.082747,329.416421
2026-08-14 04:37:57.257493,329.475252
2026-08-14 04:38:14.322901,329.591718
2026-08-14 04:38:31.484866,329.649285
2026-08-14 04:38:49.095100,329.751165
2026-08-14 04:39:06.477847,329.823487
2026-08-14 04:39:23.627695,329.907017
2026-08-14 04:39:40.871421,330.080687
2026-08-14 04:39:58.087308,330.143989
2026-08-14 04:40:16.038898,330.232422
2026-08-14 04:40:33.524388,330.325956
2026-08-14 04:40:50.688659,330.448231
2026-08-14 04:41:07.883609,330.769251
2026-08-14 04:41:25.065071,331.023312
2026-08-14 04:41:43.439180,331.097667
