timestamp,value
2026-07-26 01:11:27.307732,1445.857657
2026-07-26 01:11:31.125617,395.776725
2026-07-26 01:11:58.400779,1445.857657
2026-07-26 01:13:11.717106,1445.857657
2026-07-26 01:13:14.797220,397.823493
2026-07-26 01:14:42.279872,1445.857657
2026-07-26 01:14:45.366024,398.760899
2026-07-26 01:16:06.825944,1445.857657
2026-07-26 01:16:10.662127,399.724338
2026-07-26 01:17:39.725770,1445.857657
2026-07-26 01:17:44.171299,407.288324
2026-07-26 01:18:44.952925,1445.857657
2026-07-26 01:19:47.218597,1445.857657
2026-07-26 01:19:50.130557,410.68453
2026-07-26 01:21:14.011579,1445.857657
2026-07-26 01:22:34.387618,1445.857657
2026-07-26 01:22:40.244937,46.497622
2026-07-26 01:24:29.986486,1445.857657
2026-07-26 01:24:36.629989,106.477806
2026-07-26 01:26:15.459926,1445.857657
2026-07-26 01:26:20.123362,210.781826
2026-07-26 01:27:45.234301,1445.857657
2026-07-26 01:29:48.016826,1445.857657
2026-07-26 01:29:51.143930,249.615068
2026-07-26 01:30:55.890871,1445.857657
2026-07-26 01:30:59.330666,250.735948
