timestamp,value
2026-08-15 05:10:46.278897,844.698297
2026-08-15 05:11:04.108718,844.820561
2026-08-15 05:11:22.238887,844.946966
2026-08-15 05:11:43.240696,845.380651
2026-08-15 05:12:00.978088,845.48679
2026-08-15 05:12:18.735475,845.924181
2026-08-15 05:12:36.257934,846.013598
2026-08-15 05:12:54.104526,846.274686
2026-08-15 05:13:13.533761,846.383885
2026-08-15 05:13:31.253547,846.494581
2026-08-15 05:13:49.956685,846.684974
2026-08-15 05:14:07.620222,846.95114
2026-08-15 05:14:25.321111,847.087112
2026-08-15 05:14:44.180733,847.188777
2026-08-15 05:15:02.218709,847.38901
2026-08-15 05:15:20.093326,847.493888
2026-08-15 05:15:37.903476,847.773331
2026-08-15 05:15:55.499068,847.939329
2026-08-15 05:16:13.830745,848.059476
2026-08-15 05:16:31.260513,848.195198
2026-08-15 05:16:48.702165,848.316444
2026-08-15 05:17:06.244785,848.417639
2026-08-15 05:17:24.416176,848.660388
2026-08-15 05:17:43.152906,848.799554
2026-08-15 05:18:00.922628,848.920948
2026-08-15 05:18:18.529979,849.071051
2026-08-15 05:18:36.029460,849.205873
2026-08-15 05:18:53.963805,849.507243
2026-08-15 05:19:14.127888,849.636073
2026-08-15 05:19:32.552474,849.813631
2026-08-15 05:19:50.336361,850.067086
2026-08-15 05:20:07.957907,850.369411
2026-08-15 05:20:26.955000,850.50729
2026-08-15 05:20:45.922727,850.902176
2026-08-15 05:21:05.985013,851.368281
2026-08-15 05:21:24.111661,851.628645
2026-08-15 05:21:41.743380,851.71218
2026-08-15 05:22:00.731295,851.90308
2026-08-15 05:22:22.898245,852.393009
2026-08-15 05:22:40.669136,852.540447
2026-08-15 05:22:58.403068,852.673581
2026-08-15 05:23:16.262696,852.826185
2026-08-15 05:23:34.180809,853.046047
2026-08-15 05:23:52.850404,853.310468
2026-08-15 05:24:10.640426,853.463023
2026-08-15 05:24:28.031782,853.602877
2026-08-15 05:24:45.496426,853.716167
2026-08-15 05:25:03.559789,854.034881
2026-08-15 05:25:22.075846,854.179274
2026-08-15 05:25:39.910075,854.633389
2026-08-15 05:25:57.358496,854.781298
2026-08-15 05:26:15.300527,854.924484
2026-08-15 05:26:33.712812,855.11264
2026-08-15 05:26:55.678486,855.669901
2026-08-15 05:27:13.474600,855.811548
2026-08-15 05:27:31.876298,856.006099
2026-08-15 05:27:49.972428,856.151008
2026-08-15 05:28:07.667966,856.29157
2026-08-15 05:28:26.845647,856.576465
2026-08-15 05:28:45.111679,856.693618
2026-08-15 05:29:02.568394,856.823865
2026-08-15 05:29:19.964542,856.94103
2026-08-15 05:29:37.573666,857.099602
2026-08-15 05:29:57.255421,857.393856
2026-08-15 05:30:15.109622,857.48748
2026-08-15 05:30:32.496343,857.613697
2026-08-15 05:30:49.916350,857.730252
2026-08-15 05:31:07.850212,857.903468
2026-08-15 05:31:28.261766,858.373082
2026-08-15 05:31:46.231551,858.550967
2026-08-15 05:32:04.045301,858.681799
