timestamp,value
2026-08-14 21:04:55.968136,226.679997
2026-08-14 21:05:13.325686,226.705157
2026-08-14 21:05:30.726855,226.726078
2026-08-14 21:05:48.160284,226.750399
2026-08-14 21:06:06.942726,226.763508
2026-08-14 21:06:24.447291,226.80798
2026-08-14 21:06:41.819095,226.832636
2026-08-14 21:06:59.209150,226.855616
2026-08-14 21:07:16.819342,226.877365
2026-08-14 21:07:35.261278,226.888966
2026-08-14 21:07:52.731800,226.925236
2026-08-14 21:08:10.122189,226.94823
2026-08-14 21:08:27.467146,226.984562
2026-08-14 21:08:45.150826,226.993453
2026-08-14 21:09:03.165618,227.006225
2026-08-14 21:09:20.667274,227.04274
2026-08-14 21:09:37.991107,227.088441
2026-08-14 21:09:55.398000,227.133567
2026-08-14 21:10:13.515095,227.144841
2026-08-14 21:10:31.170024,227.154474
2026-08-14 21:10:48.772266,227.19788
2026-08-14 21:11:06.162736,227.21809
2026-08-14 21:11:23.761005,227.279761
2026-08-14 21:11:42.501985,227.307115
2026-08-14 21:12:00.026167,227.31821
2026-08-14 21:12:17.472509,227.357551
2026-08-14 21:12:34.960822,227.384717
2026-08-14 21:12:52.570928,227.449208
2026-08-14 21:13:11.018884,227.476424
2026-08-14 21:13:28.533276,227.500924
2026-08-14 21:13:46.063687,227.516641
2026-08-14 21:14:03.567404,227.537914
2026-08-14 21:14:21.094763,227.567868
2026-08-14 21:14:39.645270,227.614997
2026-08-14 21:14:57.276680,239.173986
2026-08-14 21:15:14.710923,255.592872
2026-08-14 21:15:32.105632,270.641006
2026-08-14 21:15:49.968922,284.612685
2026-08-14 21:16:09.907987,315.636684
2026-08-14 21:16:27.104351,0.306669
2026-08-14 21:16:44.468158,0.327776
2026-08-14 21:17:01.871793,0.352402
2026-08-14 21:17:19.430444,0.423549
2026-08-14 21:17:38.473568,0.445098
2026-08-14 21:17:56.419248,0.464243
2026-08-14 21:18:13.875402,0.482538
2026-08-14 21:18:31.251726,0.495465
2026-08-14 21:18:48.997636,0.563527
2026-08-14 21:19:08.114514,0.616662
2026-08-14 21:19:25.552933,0.650216
2026-08-14 21:19:42.962882,0.676559
2026-08-14 21:20:00.587212,0.694683
2026-08-14 21:20:18.138392,0.732992
2026-08-14 21:20:36.840273,0.743537
2026-08-14 21:20:54.232995,0.789746
2026-08-14 21:21:11.541064,0.819165
2026-08-14 21:21:28.906735,0.827948
2026-08-14 21:21:46.695494,0.878224
2026-08-14 21:22:05.402377,0.889959
2026-08-14 21:22:22.793879,0.940714
2026-08-14 21:22:40.190112,0.963495
2026-08-14 21:22:57.686353,0.989483
2026-08-14 21:23:15.276294,1.008146
2026-08-14 21:23:32.840242,1.019843
2026-08-14 21:23:50.263016,1.052967
2026-08-14 21:24:07.837371,1.118608
2026-08-14 21:24:25.284287,1.140832
2026-08-14 21:24:44.098436,1.161532
2026-08-14 21:25:01.589831,1.175255
2026-08-14 21:25:19.287585,1.188906
2026-08-14 21:25:36.805447,1.24801
2026-08-14 21:25:54.619069,1.281597
