timestamp,value
2026-07-25 18:31:37.411125,2218.170654
2026-07-25 18:31:55.856595,2228.455924
2026-07-25 18:32:15.853657,2233.195623
2026-07-25 18:34:12.263379,2266.599726
2026-07-25 18:35:07.310162,2271.799785
2026-07-25 18:36:27.828909,2279.326636
2026-07-25 18:37:20.560821,2286.498923
2026-07-25 18:39:06.055155,2297.235174
2026-07-25 18:40:48.661666,2306.756299
2026-07-25 18:43:22.939095,2330.19711
2026-07-25 18:47:50.244688,2403.029795
2026-07-25 18:49:19.504615,2429.093684
2026-07-25 18:51:56.958687,2450.118159
