timestamp,value
2026-08-07 04:37:17.889471,46.480294
2026-08-07 04:37:34.922719,46.528708
2026-08-07 04:37:51.992869,46.545798
2026-08-07 04:38:09.039985,46.572044
2026-08-07 04:38:26.390129,46.617652
2026-08-07 04:38:43.287200,46.634202
2026-08-07 04:39:00.271671,46.662127
2026-08-07 04:39:17.482396,46.67154
2026-08-07 04:39:35.512685,46.690818
2026-08-07 04:39:52.535910,46.702716
2026-08-07 04:40:09.668731,46.718561
2026-08-07 04:40:26.646136,46.765988
2026-08-07 04:40:43.650558,46.776196
2026-08-07 04:41:00.878877,46.78919
2026-08-07 04:41:17.923373,46.825923
2026-08-07 04:41:34.948812,46.841022
2026-08-07 04:41:52.108197,46.857579
2026-08-07 04:42:10.386182,46.885473
2026-08-07 04:42:27.510426,46.927063
2026-08-07 04:42:44.509262,46.956697
2026-08-07 04:43:01.520197,46.963423
2026-08-07 04:43:18.601393,46.980454
2026-08-07 04:43:35.901885,47.015034
2026-08-07 04:43:52.984584,47.030297
2026-08-07 04:44:10.109475,47.042772
2026-08-07 04:44:27.191633,47.109364
2026-08-07 04:44:45.508655,47.120388
2026-08-07 04:45:02.615837,47.145859
2026-08-07 04:45:19.580838,47.164998
2026-08-07 04:45:36.626887,47.189565
2026-08-07 04:45:53.600152,47.216935
2026-08-07 04:46:11.098626,47.238777
2026-08-07 04:46:28.158171,47.275932
2026-08-07 04:46:45.186778,47.293129
2026-08-07 04:47:02.134031,47.305146
2026-08-07 04:47:19.185564,47.343019
2026-08-07 04:47:36.518929,47.399486
2026-08-07 04:47:53.548921,47.411674
2026-08-07 04:48:10.652636,47.440363
2026-08-07 04:48:27.764916,47.478502
2026-08-07 04:48:46.017939,47.489399
2026-08-07 04:49:03.051340,47.505081
2026-08-07 04:49:20.014977,47.538974
2026-08-07 04:49:37.128507,47.579669
2026-08-07 04:49:54.256476,47.599746
2026-08-07 04:50:11.585216,47.666861
2026-08-07 04:50:28.667070,47.685792
2026-08-07 04:50:45.698459,47.692428
2026-08-07 04:51:02.793634,47.70442
2026-08-07 04:51:21.636215,47.727375
2026-08-07 04:51:38.820246,47.737425
2026-08-07 04:51:55.765888,47.776191
2026-08-07 04:52:12.928760,47.819952
2026-08-07 04:52:30.097335,47.852056
2026-08-07 04:52:47.401890,47.86164
2026-08-07 04:53:04.355138,47.893609
2026-08-07 04:53:21.397715,47.929402
2026-08-07 04:53:38.577170,47.947316
2026-08-07 04:53:56.701360,47.973484
2026-08-07 04:54:13.739319,48.002879
2026-08-07 04:54:30.723839,48.011238
2026-08-07 04:54:47.811881,48.02464
2026-08-07 04:55:04.839870,48.045127
2026-08-07 04:55:22.123970,48.053432
2026-08-07 04:55:39.074645,48.093813
2026-08-07 04:55:56.098960,48.122259
2026-08-07 04:56:13.232720,48.157111
2026-08-07 04:56:31.146301,48.180189
2026-08-07 04:56:48.348876,48.188459
2026-08-07 04:57:05.358618,48.214559
2026-08-07 04:57:22.424885,48.243847
2026-08-07 04:57:39.881997,48.262048
2026-08-07 04:57:57.224348,48.305323
2026-08-07 04:58:14.318107,48.329078
2026-08-07 04:58:31.288530,48.346371
