timestamp,value
2026-07-24 07:58:46.548072,1106.157566
2026-07-24 08:00:03.383384,1108.017244
2026-07-24 08:00:44.320764,1108.470631
2026-07-24 08:02:08.117060,1109.572584
2026-07-24 08:02:59.440745,1110.741657
2026-07-24 08:03:37.107864,1111.732318
2026-07-24 08:04:10.103409,1112.226233
2026-07-24 08:05:25.902173,1113.194859
2026-07-24 08:06:19.628532,1117.346828
2026-07-24 08:07:42.617781,1118.630005
2026-07-24 08:09:04.550536,1120.36673
2026-07-24 08:10:32.156783,1122.515431
2026-07-24 08:12:13.826150,1124.80275
2026-07-24 08:13:09.794075,1127.67689
2026-07-24 08:14:12.596574,1128.701907
2026-07-24 08:16:11.472341,1133.823979
2026-07-24 08:17:46.220527,1141.560055
2026-07-24 08:19:18.535580,1147.74387
