timestamp,value
2026-07-24 05:26:34.145296,634.341586
2026-07-24 05:26:54.384457,635.927588
2026-07-24 05:27:14.010298,640.898371
2026-07-24 05:28:16.141003,641.796889
2026-07-24 05:28:32.496150,643.665973
2026-07-24 05:29:49.871427,646.5282
2026-07-24 05:31:00.402859,649.421925
2026-07-24 05:31:18.219827,649.83325
2026-07-24 05:32:36.331927,650.425199
2026-07-24 05:32:55.895237,651.390332
2026-07-24 05:35:17.003160,656.335352
2026-07-24 05:35:34.099397,656.569882
2026-07-24 05:37:38.921916,661.027156
2026-07-24 05:37:55.947200,661.497431
2026-07-24 05:39:21.613712,663.116175
2026-07-24 05:39:39.447504,663.675761
2026-07-24 05:40:14.959926,663.850283
2026-07-24 05:40:32.059817,665.195928
2026-07-24 05:41:09.945949,665.305529
2026-07-24 05:41:24.963061,666.349181
2026-07-24 05:41:49.594560,667.90267
2026-07-24 05:42:15.674614,668.91752
2026-07-24 05:42:33.024209,669.009956
2026-07-24 05:43:59.677735,673.156847
2026-07-24 05:44:17.016192,676.533051
2026-07-24 05:44:40.920879,677.039985
