timestamp,value
2026-07-26 07:51:11.078584,226.999918
2026-07-26 07:51:11.523645,660.279664
2026-07-26 07:51:24.707218,661.748146
2026-07-26 07:53:07.783297,226.999918
2026-07-26 07:53:08.437774,663.781723
2026-07-26 07:55:13.603530,226.999918
2026-07-26 07:55:14.012650,666.434003
2026-07-26 07:58:29.987854,226.999918
2026-07-26 07:58:30.697508,671.849962
2026-07-26 08:01:03.490612,226.999918
2026-07-26 08:01:03.773961,676.17548
2026-07-26 08:05:19.294621,226.999918
2026-07-26 08:05:20.512640,98.314684
2026-07-26 08:05:31.230076,143.797364
2026-07-26 08:08:53.161390,226.999918
2026-07-26 08:08:53.976931,309.55531
2026-07-26 08:09:04.819855,373.875876
2026-07-26 08:11:56.139525,226.999918
2026-07-26 08:11:57.467237,490.947743
