timestamp,value
2026-08-09 23:40:01.678102,47.893359
2026-08-09 23:40:19.041197,47.947561
2026-08-09 23:40:36.150087,48.01907
2026-08-09 23:40:53.354500,48.163563
2026-08-09 23:41:10.503016,48.219879
2026-08-09 23:41:29.039917,48.298212
2026-08-09 23:41:46.290683,48.383223
2026-08-09 23:42:03.414388,48.441439
2026-08-09 23:42:20.579076,48.522087
2026-08-09 23:42:38.088940,48.669338
2026-08-09 23:42:55.711811,48.730688
2026-08-09 23:43:12.833164,48.785611
2026-08-09 23:43:30.152201,48.859529
2026-08-09 23:43:47.291216,48.91984
2026-08-09 23:44:04.348697,48.981643
2026-08-09 23:44:21.748585,49.032598
2026-08-09 23:44:38.974088,49.193281
2026-08-09 23:44:56.197595,49.270257
2026-08-09 23:45:13.425117,49.333904
2026-08-09 23:45:31.982663,49.416799
2026-08-09 23:45:49.542290,49.497249
2026-08-09 23:46:06.702792,49.559579
2026-08-09 23:46:23.859924,49.705737
2026-08-09 23:46:41.190645,49.828034
2026-08-09 23:46:59.331971,49.880724
2026-08-09 23:47:16.498456,49.940999
2026-08-09 23:47:33.635224,50.017147
2026-08-09 23:47:50.806850,50.087107
2026-08-09 23:48:08.102603,50.23563
2026-08-09 23:48:25.968456,50.29209
2026-08-09 23:48:43.061914,50.351084
2026-08-09 23:49:00.261560,50.443677
2026-08-09 23:49:17.412037,50.496564
2026-08-09 23:49:34.543510,50.592644
2026-08-09 23:49:51.985520,50.663241
2026-08-09 23:50:09.200478,0.452043
2026-08-09 23:50:26.315819,0.593928
2026-08-09 23:50:43.923842,0.639799
2026-08-09 23:51:02.341603,0.703172
2026-08-09 23:51:19.737576,0.753636
2026-08-09 23:51:36.917196,0.816105
2026-08-09 23:51:54.129658,0.941631
2026-08-09 23:52:11.362247,1.018005
2026-08-09 23:52:29.607038,1.077562
2026-08-09 23:52:46.828169,1.143991
2026-08-09 23:53:03.966350,1.18631
2026-08-09 23:53:21.126189,1.281471
2026-08-09 23:53:38.345876,1.426597
2026-08-09 23:53:56.817543,1.476118
2026-08-09 23:54:13.922645,1.54618
2026-08-09 23:54:31.284703,1.623298
2026-08-09 23:54:48.455389,1.669798
2026-08-09 23:55:05.598102,1.720068
2026-08-09 23:55:22.967061,1.857993
2026-08-09 23:55:40.154650,1.947122
2026-08-09 23:55:57.262516,1.99342
2026-08-09 23:56:14.431354,2.074833
2026-08-09 23:56:32.090181,2.146105
2026-08-09 23:56:49.446910,2.203045
2026-08-09 23:57:06.650028,2.269232
2026-08-09 23:57:23.770491,2.393335
2026-08-09 23:57:41.022799,2.478642
2026-08-09 23:57:59.030241,2.554953
2026-08-09 23:58:16.340206,2.612445
2026-08-09 23:58:33.530223,2.691116
2026-08-09 23:58:50.711896,2.765352
2026-08-09 23:59:07.943286,2.906414
2026-08-09 23:59:26.254585,2.980076
2026-08-09 23:59:43.445053,3.041673
2026-08-10 00:00:00.654329,3.104488
